State,Year,(R01) Total Revenue,(R02) Total Rev-Own Sources,(R03) General Revenue,(R04) Gen Rev-Own Sources,(R05) Total Taxes,(E001) Total Expenditure,(E002) Total IG Expenditure,(E003) Direct Expenditure,(E024) Total Educ-Direct Exp,(E025) Total Educ-Cur Oper,(E026) Total Educ-Cap Outlay,(E027) Elem Educ-Direct Exp,(E028) Elem Educ-Current Oper (E12),(E029) Elem Educ-Cap Outlay,(E030) Total High Ed-Dir Exp,(E031) Total High Ed-Cur Oper,(E032) High Ed-Aux-Cur Oper (E16),(E033) High Ed-NEC-Cur Oper (E18),(E034) Total High Ed-Cap Out,(E035) Total Other Education,(E036) Educational Assistance (E19),(E037) Educ-NEC-Direct Expend,(E038) Educ-NEC-Current Oper (E21),(E039) Educ-NEC-Cap Outlay,(E052) Health & Hosp-Dir Exp,(E053) Health & Hosp-Cur Oper,(E054) Health & Hosp-Cap Out,(E055) Health-Direct Expend,(E056) Health-Current Oper (E32),(E057) Health-Capital Outlay,(E058) Total Hospital-Dir Exp,(E059) Total Hospital-Cur Op,(E060) Total Hospital-Cap Out,(E061) Own Hospital-Total Exp,(E062) Own Hospital-Cur Oper (E36),(E063) Own Hospital-Cap Out,(E064) Hosp-Other-Direct Exp,(E074) Hous & Com-Direct Exp,(E075) Hous & Com-Cur Oper (E50),(E076) Hous & Com-Cap Outlay,(E090) Public Welf-Direct Exp,(E091) Public Welf-Cur Oper,(E092) Public Welf-Cash Asst,(E093) Welf-Categ-Cash Assist (E67),(E094) Welf-Cash-Cash Assist (E68),(E095) Public Welf-Cap Outlay
West Virginia,2004,13943479,9716820,11440053,7213393,4703969,12395672,2436757,9958915,1668050,1411355,167776,0,0,0,1290849,1132990,156675,976316,157859,377201,88918,288282,278365,9917,384607,377245,7363,293286,287211,6075,91321,90034,1287,91321,90034,1287,0,23992,23779,212,2833028,2707735,121225,120948,277,4068
West Virginia,2005,14586117,10521001,11911105,7845990,5219903,11733578,2433110,9300468,1790342,1481927,218433,0,0,0,1333114,1120609,156668,963941,212506,457228,89983,367245,361318,5927,385738,380427,5311,297510,294518,2993,88228,85910,2318,N/A,N/A,N/A,N/A,22673,22597,75,2833953,2750038,80041,79964,76,3874
West Virginia,2006,13443938,9641285,12065053,8262400,5346907,11499670,2431104,9068566,1971329,1618449,241978,0,0,0,1479716,1242217,171455,1070762,237499,491613,110902,380711,376232,4479,388795,378884,9911,293292,287664,5628,95503,91220,4283,N/A,N/A,N/A,N/A,17616,17595,21,2754263,2678486,71966,71900,66,3812
West Virginia,2007,14317646,10594927,12153169,8430450,5306631,11620396,2371323,9249072,2073985,1658169,295347,0,0,0,1569394,1277695,175915,1101780,291699,504591,120469,384122,380474,3648,395433,385926,9507,294023,287208,6815,101410,98718,2692,N/A,N/A,N/A,N/A,16755,16716,39,2758014,2691892,63993,63923,70,2128
West Virginia,2008,11818883,8214207,11852104,8247427,5374264,11626744,2346028,9280716,2056973,1728011,206373,0,0,0,1537632,1336014,187776,1148238,201618,519341,122589,396752,391997,4755,400504,391575,8929,283283,275307,7976,117221,116268,953,N/A,N/A,N/A,N/A,16621,16621,0,2795724,2736393,57444,57382,62,1887
West Virginia,2009,12276962,8105535,12277600,8106173,5288989,12706693,2466494,10240199,2202394,1874810,188879,0,0,0,1609010,1425557,193171,1232385,183454,593384,138705,454679,449254,5426,387955,367404,20551,261986,243815,18171,125969,123589,2380,N/A,N/A,N/A,N/A,16314,16314,0,3120865,3054306,64096,64048,49,2463
West Virginia,2010,14905366,10094378,12728152,7917164,5221409,13416338,2589814,10826523,2227732,1928011,156423,0,0,0,1645591,1503232,209315,1293917,142358,582141,143299,438843,424779,14064,383632,378074,5558,251440,247577,3863,132192,130498,1695,N/A,N/A,N/A,N/A,21754,21753,1,3260946,3187240,72021,71962,59,1685
West Virginia,2011,16224399,11220901,13396919,8393421,5490723,13698064,2669622,11028442,2403441,2072690,181050,0,0,0,1671292,1502077,207052,1295025,169215,732149,149702,582448,570612,11835,399275,394075,5200,272263,267984,4279,127012,126091,921,N/A,N/A,N/A,N/A,24344,24344,0,3405421,3269128,134030,133972,58,2262
West Virginia,2012,13675593,9175488,12692047,8191942,5456667,13650422,2702676,10947746,2383236,1986320,240741,0,0,0,1739239,1541063,213429,1327633,198177,643997,156175,487822,445258,42564,439135,418925,20210,310030,291435,18594,129105,127490,1616,N/A,N/A,N/A,N/A,22148,22146,2,3346773,3267893,77674,77650,24,1206
West Virginia,2013,14847616,10447187,12618750,8218320,5483889,13464801,2512574,10952227,2355716,1906267,281336,0,0,0,1713216,1459562,208994,1250568,253654,642501,168114,474387,446705,27682,420426,405569,14856,292042,278312,13729,128384,127257,1127,N/A,N/A,N/A,N/A,21253,21248,5,3548223,3475351,70384,70378,6,2488
West Virginia,2014,15406533,11051164,12267853,7912485,5392982,13326697,2416528,10910169,2246142,1832345,238666,0,0,0,1642080,1432784,204783,1228001,209296,604062,175131,428932,399562,29370,412708,389127,23581,278530,259767,18763,134178,129360,4818,N/A,N/A,N/A,N/A,17856,17854,2,3706579,3634315,69484,69479,5,2780
West Virginia,2015,14298734,9644567,13075675,8421508,5565984,13489726,2344701,11145025,2101929,1726653,187132,0,0,0,1646293,1484341,220457,1263884,161952,455636,188144,267492,242312,25180,402584,391597,10987,267988,265671,2317,134596,125926,8670,N/A,N/A,N/A,N/A,18258,18256,2,4373358,4313498,58538,58535,3,1322
Wisconsin,1977,19289875,15187959,16533668,12431753,10690382,17426362,7818287,9608075,2809739,2391627,220406,0,0,0,2412321,2195521,268216,1927304,216800,397418,197706,199712,196106,3606,657210,572470,84739,139734,137935,1799,517475,434535,82940,517475,434535,82940,0,3665,3657,8,2106948,2106049,0,0,0,900
Wisconsin,1978,20083745,15780039,17337655,13033950,11230073,17287885,7814781,9473104,2826820,2466983,162880,0,0,0,2366077,2209791,275739,1934051,156286,460744,196957,263787,257193,6594,671754,626950,44804,199767,197618,2148,471987,429332,42656,471987,429332,42656,0,1545,1545,0,2040029,2039011,0,0,0,1018
Wisconsin,1979,20421819,15959125,17081969,12619275,10644375,17567338,7805571,9761767,2726329,2382834,151737,0,0,0,2310615,2161850,277858,1883991,148766,415713,191759,223955,220984,2971,689311,644291,45020,187149,183316,3833,502163,460975,41187,502163,460975,41187,0,7026,7003,23,2220236,2217558,0,0,0,2677
Wisconsin,1980,18948465,14538864,16096820,11687219,9682921,17471708,7602760,9868948,2658097,2267165,213137,0,0,0,2299859,2089762,280753,1809009,210097,358238,177794,180444,177403,3040,673125,636885,36240,195085,177921,17164,478041,458964,19076,478041,458964,19076,0,2048,2045,3,2174709,2173161,0,0,0,1548
Wisconsin,1981,18775561,14456582,15739819,11420840,9463625,17830643,7367646,10462997,2576795,2211316,194792,0,0,0,2222643,2036020,275224,1760796,186623,354151,170686,183465,175296,8169,687665,660918,26747,222608,205149,17459,465057,455769,9288,465057,455769,9288,0,1048,1048,0,2459100,2456873,0,0,0,2227
Wisconsin,1982,18502208,14688224,15464620,11650636,9663650,16933880,6782162,10151718,2664690,2262117,227608,0,0,0,2329157,2106214,282401,1823813,222943,335533,174965,160567,155903,4664,706885,681437,25448,238670,228981,9689,468215,452457,15759,468215,452457,15759,0,0,0,0,2274523,2270151,0,0,0,4372
Wisconsin,1983,20333593,16322276,16480047,12468729,10224514,18163869,6835123,11328746,2737951,2414337,191798,0,0,0,2425752,2238359,323335,1915024,187393,312199,131816,180383,175978,4405,704502,670094,34408,214146,192274,21872,490356,477820,12536,490356,477820,12536,0,447,426,21,3287528,2268729,1005057,1005057,0,13743
Wisconsin,1984,21834745,17716437,18100758,13982449,11671173,17177484,6019285,11158199,2904834,2575120,199379,0,0,0,2571774,2378880,317322,2061557,192894,333060,130334,202726,196240,6485,647164,623031,24133,171385,160469,10916,475779,462562,13217,475779,462562,13217,0,680,673,7,3165297,2195241,963562,963562,0,6495
Wisconsin,1985,21558068,17159507,18133331,13734769,11263006,19087587,6885011,12202576,2933746,2501021,264926,0,0,0,2544494,2280952,296223,1984729,263543,389252,167800,221452,220069,1383,751463,727440,24023,238319,234156,4163,513144,493284,19860,513144,493284,19860,0,769,758,11,3422376,2533287,885851,880089,5762,3238
Wisconsin,1986,23541147,18970190,19100290,14529332,11875784,19733218,7106844,12626374,3078343,2652865,240289,0,0,0,2685074,2451962,318859,2133103,233111,393269,185189,208080,200902,7178,671740,651500,20239,158806,157595,1211,512934,493906,19028,512934,493906,19028,0,915,908,6,3775921,2520929,1253150,1244186,8964,1843
Wisconsin,1987,25386346,20844980,19159545,14618178,11837449,19669521,7112672,12556850,2881557,2561578,132131,0,0,0,2507275,2380462,319397,2061065,126812,374282,187848,186434,181116,5318,654953,651709,3244,160963,159642,1321,493991,492067,1924,493991,492067,1924,0,1137,1137,0,3755622,2637365,1115436,1106335,9101,2821
Wisconsin,1988,24164657,19706705,19466785,15008834,12032259,19679257,7724632,11954625,2873492,2446194,230908,0,0,0,2494054,2269549,314449,1955100,224505,379438,196390,183048,176645,6403,701971,689740,12232,157239,156612,627,544732,533128,11604,544732,533128,11604,0,1092,1092,0,3497630,2536615,959017,947703,11314,1998
Wisconsin,1989,25100093,20684546,20062012,15646465,12247806,20096016,7794233,12301782,2999603,2551605,239974,0,0,0,2600635,2366456,237036,2129420,234179,398968,208024,190944,185149,5795,717716,702096,15620,170924,168687,2236,546792,533409,13384,546792,533409,13384,0,27341,26630,711,3414691,2597882,814637,795829,18808,2171
Wisconsin,1990,27814723,23379856,19903275,15468408,11892099,20703021,7826008,12877014,3137001,2646479,267646,0,0,0,2700973,2439444,258849,2180594,261529,436028,222876,213152,207035,6117,759811,739809,20002,170875,169069,1806,588936,570739,18196,588936,570739,18196,0,26531,25651,880,3508035,2768723,731690,721469,10221,7622
Wisconsin,1991,24601747,19859021,20578138,15835412,12210611,21662938,8003105,13659833,3213761,2714276,263961,0,0,0,2749209,2494506,260766,2233741,254703,464552,235524,229028,219770,9258,792702,764171,28531,158565,157420,1145,634137,606751,27386,634137,606751,27386,0,30838,29599,1239,3805261,3100913,699546,687445,12101,4801
Wisconsin,1992,29747262,24653275,21260530,16166543,12483020,22967876,8185500,14782377,3304596,2769820,292124,0,0,0,2811447,2529243,265484,2263759,282204,493149,242653,250496,240576,9920,851467,819430,32037,189294,186162,3132,662173,633268,28905,662173,633268,28905,0,31861,30287,1574,4196728,3504377,687385,681942,5443,4967
Wisconsin,1993,30634785,25141566,22323245,16830026,13049103,23981980,8210922,15771059,3383968,2826392,309931,0,0,0,2871857,2569456,267378,2302078,302401,512111,247644,264467,256936,7530,886444,848732,37711,213606,210811,2795,672838,637922,34916,672838,637922,34916,0,19831,18840,991,4294876,3618902,653381,649279,4102,22593
Wisconsin,1994,31373835,25457033,23136912,17220110,13478455,24439723,8520907,15918817,3345298,2836193,265059,0,0,0,2870481,2608700,273204,2335495,261781,474818,244046,230772,227493,3279,883235,850307,32928,218914,216098,2816,664321,634209,30112,664321,634209,30112,0,21256,20692,565,4427964,3800916,615022,611075,3947,12025
Wisconsin,1995,26168716,20312100,23852654,17996038,14042928,25353141,8900575,16452566,3380880,2818001,306038,0,0,0,2877548,2575675,280885,2294790,301873,503331,256840,246491,242327,4165,901277,879448,21829,228340,224931,3409,672937,654517,18420,672937,654517,18420,0,18798,17644,1154,4312569,3745733,545593,541872,3722,21243
Wisconsin,1996,36806587,30975430,24277620,18446462,14480112,25665381,9502179,16163201,3350757,2793381,304223,0,0,0,2858425,2560554,278461,2282093,297871,492332,253153,239179,232827,6352,891134,864919,26215,229277,227094,2183,661858,637825,24033,661858,637825,24033,0,25974,19593,6381,4256739,3755096,477190,471715,5475,24454
Wisconsin,1997,35267938,29502959,24980892,19215913,15043222,26876004,10327167,16548837,3421278,2805140,357138,0,0,0,2927529,2577094,276295,2300799,350435,493748,259000,234749,228046,6703,956784,930022,26762,297947,296503,1444,658836,633519,25317,658836,633519,25317,0,45352,22015,23337,4219834,3779398,412290,410453,1837,28147
Wisconsin,1998,39315442,33797672,26418870,20901100,16212776,27630087,10878288,16751799,3566936,2956489,319508,0,0,0,3043018,2726094,291727,2434367,316924,523918,290939,232979,230395,2584,978390,949051,29339,269443,267169,2274,708947,681882,27065,708947,681882,27065,0,33380,23325,10055,3918305,3816782,83564,81513,2050,17959
Wisconsin,1999,40310147,34234323,27403699,21327875,16542509,29116040,11221534,17894506,3646128,3072328,270336,0,0,0,3111578,2844213,305806,2538407,267365,534550,303464,231086,228115,2971,1066814,1009934,56880,303198,299782,3416,763616,710152,53464,763616,710152,53464,0,25328,24055,1273,4139611,3821107,312996,307695,5301,5509
Wisconsin,2000,44208533,37692012,29156418,22639897,17308561,31428100,11245925,20182175,3878319,3230825,338640,0,0,0,3318336,2983952,330040,2653912,334384,559984,308854,251129,246873,4256,1190125,1107105,83021,372480,369774,2706,817645,737331,80315,817645,737331,80315,0,24238,23417,822,4410372,3953934,450412,443939,6473,6026
Wisconsin,2001,25195283,17006787,29287679,21099184,15749699,33267013,11905642,21361371,4349950,3563376,443096,0,0,0,3729764,3309034,341994,2967041,420730,620186,343478,276708,254342,22366,1168193,1096780,71413,373327,367133,6194,794866,729647,65219,794866,729647,65219,0,30411,29130,1281,4809958,4276575,518872,511285,7587,14511
Wisconsin,2002,27501699,18238614,30136503,20873418,15564640,35241977,12546738,22695239,4212679,3664395,343655,0,0,0,3699075,3382432,327462,3054970,316644,513604,204629,308975,281963,27011,1275581,1214588,60993,409382,406026,3356,866199,808561,57638,866199,808561,57638,0,26389,24910,1480,5449130,4882703,555742,547940,7802,10685
Wisconsin,2003,32415988,23277834,30185087,21046933,15573266,35627487,12209166,23418322,4274918,3782974,289232,0,0,0,3743404,3479728,330242,3149486,263676,531514,202713,328802,303247,25555,1259029,1243371,15659,360712,357704,3008,898318,885667,12651,898318,885667,12651,0,31338,30324,1014,6094785,5526721,554375,547283,7092,13689
Wisconsin,2004,43768949,35197298,30193489,21621838,15857511,35856494,11650266,24206228,4549255,3879768,451206,0,0,0,4020353,3575087,338164,3236923,445266,528902,218281,310620,304680,5940,1384748,1308927,75820,381333,376832,4501,1003415,932095,71320,1003415,932095,71320,0,34876,34250,626,6760134,6248273,498954,495053,3901,12907
Wisconsin,2005,41557711,33434242,29868272,21744802,15961633,34986175,11166093,23820082,4589983,3946360,411843,0,0,0,4021956,3612679,349666,3263013,409277,568026,231780,336246,333681,2566,1372689,1315396,57293,355910,350927,4983,1016779,964469,52310,N/A,N/A,N/A,N/A,29384,28590,794,6705268,6303882,378771,328347,50424,22616
Wisconsin,2006,39280081,31482065,30223788,22425773,16218551,35417400,11240644,24176756,4637178,3931254,462193,0,0,0,4067149,3605726,349923,3255802,461424,570028,243731,326297,325528,769,1541587,1454227,87360,462532,455703,6830,1079055,998525,80531,N/A,N/A,N/A,N/A,26708,26082,625,6633440,6245624,357128,303810,53318,30689
Wisconsin,2007,46217142,38479027,30547255,22809140,16555392,35441337,11142769,24298568,4809783,3976684,600087,0,0,0,4229005,3631830,363242,3268589,597174,580779,233013,347766,344853,2913,1505304,1461815,43489,418050,414653,3396,1087254,1047162,40093,N/A,N/A,N/A,N/A,26049,25183,866,6627468,6259115,348567,292394,56173,19786
Wisconsin,2008,28038664,20317730,30606339,22885405,16419239,35942036,11111129,24830907,4741285,4055303,434669,0,0,0,4153232,3719081,372259,3346822,434151,588053,251313,336740,336223,517,1650890,1510798,140092,433104,423852,9253,1217786,1086946,130840,N/A,N/A,N/A,N/A,27109,26887,221,6446926,6103340,328587,277979,50608,14998
Wisconsin,2009,9411030,-307138,32571304,22853137,15961082,39381423,11268264,28113159,4972813,4241807,456512,0,0,0,4352911,3897341,387740,3509601,455570,619902,274493,345408,344466,942,1613152,1523013,90139,350996,335760,15236,1262156,1187253,74903,N/A,N/A,N/A,N/A,25103,24710,393,8001291,7594725,388430,337654,50776,18136
Wisconsin,2010,52269627,40961626,33527308,22219307,15617984,41945382,11144682,30800700,5321902,4431744,610383,0,0,0,4700640,4091377,417056,3674321,609263,621262,279776,341486,340367,1120,1835552,1788873,46679,574329,567649,6680,1261223,1221224,39999,N/A,N/A,N/A,N/A,21638,21336,302,8712694,8256534,429185,375577,53609,26975
Wisconsin,2011,47213302,36111739,33858222,22756659,16171395,41462704,10988932,30473772,5379976,4379919,684826,0,0,0,4727969,4045419,422808,3622611,682550,652007,315232,336776,334500,2276,1761290,1713262,48028,509547,499636,9911,1251744,1213626,38117,N/A,N/A,N/A,N/A,26153,25820,333,9087258,8620407,435605,381933,53672,31246
Wisconsin,2012,37040647,27659243,32426224,23044821,16512480,38974099,10056290,28917808,5709497,4725741,666854,0,0,0,5042417,4383173,436018,3947155,659243,667081,316903,350178,342568,7610,1806295,1755593,50702,494897,490406,4492,1311398,1265188,46210,N/A,N/A,N/A,N/A,16227,15777,450,8383962,7870184,471245,418400,52845,42533
Wisconsin,2013,46691613,37301864,32843431,23453682,16801494,38178790,9805206,28373584,5291397,4406389,544728,0,0,0,4583772,4044376,447592,3596784,539396,707625,340281,367344,362012,5332,1942465,1896439,46025,495461,491944,3517,1447004,1404495,42508,N/A,N/A,N/A,N/A,21035,20689,346,8715264,8378106,312246,258723,53523,24912
Wisconsin,2014,47270167,38003241,32433599,23166674,16384017,38872236,9903192,28969044,5391324,4589886,441383,0,0,0,4652527,4215452,450606,3764845,437075,738797,360055,378742,374434,4308,1893080,1772355,120725,379421,374986,4435,1513660,1397370,116290,N/A,N/A,N/A,N/A,20106,19803,302,9520786,9101527,380536,330861,49675,38722
Wisconsin,2015,41633946,32193483,33475774,24035311,17019139,39778003,10387801,29390202,5323776,4564907,393415,0,0,0,4521386,4133085,432715,3700370,388301,802390,365454,436936,431822,5114,1979389,1918261,61128,411252,406715,4537,1568137,1511546,56591,N/A,N/A,N/A,N/A,19533,19239,294,9958139,9626725,292760,240636,52124,38654
Wyoming,1977,2203460,1478716,1910467,1185723,912617,1753429,464690,1288739,265858,218904,29048,0,0,0,225366,196587,31426,165161,28778,40492,17905,22587,22317,270,71735,69052,2683,26146,25696,450,45589,43355,2233,45589,43355,2233,0,0,0,0,100541,78759,20291,20291,0,1490
Wyoming,1978,2438829,1714309,2093994,1369475,1052341,1843083,547553,1295531,287721,235527,31001,0,0,0,242779,211905,30125,181780,30874,44942,21193,23749,23622,127,81087,78052,3035,34306,33597,709,46782,44455,2327,46782,44455,2327,0,374,374,0,101212,80248,20281,19550,731,683
Wyoming,1979,2574442,1885673,2188490,1499720,1119210,2067193,677575,1389618,247836,203995,23672,0,0,0,216453,192885,30025,162859,23568,31384,20169,11214,11110,104,78927,76743,2184,35494,34469,1025,43434,42275,1159,43434,42275,1159,0,8093,8083,10,114215,90298,23333,22086,1247,584
Wyoming,1980,2695766,1988659,2305865,1598757,1116410,2293798,757005,1536793,288654,205903,66621,0,0,0,260822,194285,31977,162308,66537,27832,16131,11701,11618,83,86681,84984,1697,40060,39324,736,46621,45660,961,46621,45660,961,0,8842,8828,14,122420,95083,26702,23285,3417,636
Wyoming,1981,3019852,2250527,2633853,1864529,1223044,2523694,863175,1660519,259381,229328,14106,0,0,0,231359,217490,30205,187285,13869,28022,15947,12075,11838,237,104217,101052,3165,51119,50613,506,53098,50438,2660,53098,50438,2660,0,16328,16328,0,125228,101357,22833,21514,1319,1038
Wyoming,1982,3828129,3012093,3354933,2538897,1872884,2759047,908532,1850516,326379,241082,66728,0,0,0,296129,229587,31615,197972,66542,30250,18568,11681,11495,187,112992,102622,10370,48916,48514,403,64076,54109,9967,64076,54109,9967,0,9677,9667,10,157161,132069,21980,19767,2213,3112
Wyoming,1983,3801389,2936303,3322017,2456931,1751218,3005652,965164,2040488,297718,245855,36733,0,0,0,270775,234737,34306,200432,36038,26943,15130,11813,11118,695,125907,116305,9602,59026,56836,2189,66881,59468,7413,66881,59468,7413,0,9112,8731,381,178165,144978,27324,24527,2796,5864
