State,Year,(R01) Total Revenue,(R02) Total Rev-Own Sources,(R03) General Revenue,(R04) Gen Rev-Own Sources,(R05) Total Taxes,(E001) Total Expenditure,(E002) Total IG Expenditure,(E003) Direct Expenditure,(E024) Total Educ-Direct Exp,(E025) Total Educ-Cur Oper,(E026) Total Educ-Cap Outlay,(E027) Elem Educ-Direct Exp,(E028) Elem Educ-Current Oper (E12),(E029) Elem Educ-Cap Outlay,(E030) Total High Ed-Dir Exp,(E031) Total High Ed-Cur Oper,(E032) High Ed-Aux-Cur Oper (E16),(E033) High Ed-NEC-Cur Oper (E18),(E034) Total High Ed-Cap Out,(E035) Total Other Education,(E036) Educational Assistance (E19),(E037) Educ-NEC-Direct Expend,(E038) Educ-NEC-Current Oper (E21),(E039) Educ-NEC-Cap Outlay,(E052) Health & Hosp-Dir Exp,(E053) Health & Hosp-Cur Oper,(E054) Health & Hosp-Cap Out,(E055) Health-Direct Expend,(E056) Health-Current Oper (E32),(E057) Health-Capital Outlay,(E058) Total Hospital-Dir Exp,(E059) Total Hospital-Cur Op,(E060) Total Hospital-Cap Out,(E061) Own Hospital-Total Exp,(E062) Own Hospital-Cur Oper (E36),(E063) Own Hospital-Cap Out,(E064) Hosp-Other-Direct Exp,(E074) Hous & Com-Direct Exp,(E075) Hous & Com-Cur Oper (E50),(E076) Hous & Com-Cap Outlay,(E090) Public Welf-Direct Exp,(E091) Public Welf-Cur Oper,(E092) Public Welf-Cash Asst,(E093) Welf-Categ-Cash Assist (E67),(E094) Welf-Cash-Cash Assist (E68),(E095) Public Welf-Cap Outlay
Kansas,1979,12809691,10718304,11233731,9142343,6792186,12292338,1414,12290925,4348583,3787156,528349,2835566,2482541,353025,1414293,1239945,127467,1112478,174348,98724,33078,65647,64670,976,1004211,794271,209940,157515,149268,8247,846696,645003,201693,838704,638180,200524,7992,116925,47041,69884,1042588,811760,228901,204370,24531,1926
Kansas,1980,12316427,10201140,10746026,8630738,6294823,12268365,2037,12266329,3960275,3581387,338247,2646303,2420611,225693,1174307,1062317,118278,944038,111991,139665,40641,99024,98460,564,871811,815341,56470,183832,164399,19433,687979,650942,37037,667994,645673,22321,19985,73708,32785,40923,1074587,795422,277284,245246,32038,1881
Kansas,1981,12541698,10490224,10789953,8738478,6184806,12643329,383,12642946,4121230,3733010,345638,2687624,2463371,224254,1301432,1180910,122018,1058892,120521,132174,42582,89592,88729,863,898693,837324,61369,171948,163737,8211,726745,673587,53158,710561,664349,46212,16184,71381,38966,32416,1134055,818493,313068,261900,51169,2493
Kansas,1982,12768690,10956404,11058464,9246178,6122476,12322172,1847,12320325,4136271,3786394,297831,2746091,2547788,198303,1307413,1208811,123494,1085317,98602,82767,52045,30721,29795,926,997304,965534,31770,179681,175719,3962,817623,789814,27808,810866,783338,27528,6757,86684,53197,33487,1091759,809520,278867,231171,47696,3372
Kansas,1983,13583820,11734557,11549439,9700175,6513967,13247311,4702,13242609,4307379,3959831,303248,2873486,2671929,201557,1348891,1249720,124424,1125295,99171,85002,44300,40702,38182,2520,957879,920963,36916,188262,180000,8262,769618,740964,28654,763238,734584,28654,6380,139010,50426,88584,1198464,906445,283526,228595,54930,8493
Kansas,1984,14309855,12478213,12172719,10341077,7007771,13128732,176,13128556,4531094,4149200,338720,2971596,2749411,222185,1469886,1355660,156484,1199176,114227,89613,43174,46438,44130,2309,956992,925324,31668,169717,163131,6586,787275,762193,25082,776074,753682,22392,11201,95507,57217,38290,1076502,835513,237206,196690,40516,3782
Kansas,1985,15265062,13350271,12934421,11019630,7321673,13582667,452,13582215,4722346,4350308,327634,3116542,2888929,227613,1517792,1418241,164744,1253496,99552,88011,44403,43608,43139,469,961137,917965,43172,179924,171192,8732,781213,746773,34440,770523,736310,34213,10690,74511,58730,15781,1031757,814398,214613,183875,30737,2747
Kansas,1986,15752907,13759864,13127812,11134769,7418314,14299653,307,14299346,4976589,4596752,332159,3301815,3071980,229835,1580216,1478251,172376,1305875,101965,94558,47678,46880,46521,359,1017761,970319,47442,196506,189274,7232,821255,781045,40211,809724,769518,40206,11531,80512,50703,29809,1071081,844319,222426,192049,30378,4336
Kansas,1987,16675043,14792769,14160570,12278296,7782937,14629221,388,14628833,4955723,4583519,322748,3290434,3088469,201965,1567329,1446770,146089,1300681,120559,97959,49456,48503,48280,223,1027535,989500,38035,207144,201087,6057,820392,788413,31979,807339,775371,31968,13053,103559,70344,33216,1107366,912486,186465,186465,0,8415
Kansas,1988,15845646,14007204,13762199,11923756,8379314,14448238,228,14448009,4943956,4617622,280259,3337851,3136194,201657,1502650,1424134,159755,1264379,78516,103456,46075,57381,57295,86,1084586,1059101,25485,242981,237766,5215,841605,821335,20270,830728,810458,20270,10877,92248,73055,19194,1123773,853978,256008,256008,0,13786
Kansas,1989,15801258,14006038,13617829,11822609,8249388,14887632,466,14887166,5200107,4761371,396627,3464435,3242264,222171,1637136,1463094,167502,1295592,174041,98536,42109,56427,56012,415,1130885,1090339,40545,255220,249244,5975,875665,841095,34570,865307,830978,34329,10358,63154,52459,10694,1214936,931999,261894,261894,0,21043
Kansas,1990,16413204,14554244,13942666,12083705,8302736,15256871,0,15256871,5350462,4907915,388748,3473539,3235451,238089,1707861,1558146,168572,1389574,149714,169062,53799,115262,114318,945,1164466,1116921,47545,279896,271973,7923,884570,844948,39622,874284,839073,35212,10286,60384,49819,10565,1374622,1111566,251584,251584,0,11472
Kansas,1991,16054385,13967146,14161856,12074617,8379254,15667777,305,15667473,5360689,4943237,356326,3489290,3264157,225133,1696742,1567916,168903,1399013,128826,174656,61127,113530,111163,2367,1224631,1166167,58464,306039,298525,7514,918592,867642,50950,912148,863109,49039,6444,68136,57742,10394,1470127,1220735,234142,234142,0,15249
Kansas,1992,17115503,14710098,14457289,12051884,8401879,16633525,30,16633495,5912978,5099775,737765,3650390,3383969,266420,2066464,1596672,165033,1431638,469792,196124,75438,120686,119134,1553,1239837,1193045,46792,327894,315173,12721,911943,877872,34071,906620,872868,33752,5323,90565,75219,15346,1532929,1271168,244188,244188,0,17573
Kansas,1993,17882063,15039509,15393838,12551284,8814216,16651509,362,16651146,5929396,5365535,483031,3923278,3598454,324823,1801656,1645485,132132,1513353,156170,204463,80830,123633,121595,2037,1362400,1306015,56385,359331,348948,10383,1003069,957066,46003,997156,951255,45901,5913,81785,68881,12904,1674759,1389646,255816,255816,0,29297
Kansas,1994,19360337,16492510,16436606,13568779,9436440,17639691,315,17639376,6081292,5578050,415926,3995406,3742937,252469,1867769,1706001,131700,1574301,161768,218116,87316,130801,129112,1689,1441274,1385729,55545,411015,401382,9633,1030259,984347,45913,1025797,979885,45913,4462,116768,92126,24642,1791020,1536264,234311,234311,0,20446
Kansas,1995,18900087,16307969,16262153,13670035,9451636,18153611,233,18153378,6124204,5536075,497364,3981892,3693265,288627,1919105,1716431,130059,1586372,202674,223207,90765,132442,126380,6062,1400932,1345271,55662,412391,402336,10055,988541,942934,45607,984205,938598,45607,4336,97656,87517,10139,1933535,1679940,232386,232386,0,21209
Kansas,1996,19447038,16788851,16655284,13997097,9626918,18450079,45,18450033,6416136,5548228,758515,4270261,3711000,559260,1907555,1714511,131967,1582544,193044,238321,109393,128927,122717,6210,1506280,1445020,61260,507029,495730,11299,999251,949290,49961,994748,944787,49961,4503,101674,93656,8018,1711364,1516163,182296,182296,0,12905
Kansas,1997,19342810,16466944,17185686,14309821,9986705,18264568,15,18264554,6121589,5609380,424655,4040007,3762149,277858,1868500,1726401,132338,1594063,142099,213082,87555,125527,120830,4698,1557993,1475547,82446,569495,546989,22506,988498,928557,59941,985015,925074,59941,3484,160811,141658,19153,1719078,1563685,145245,145245,0,10148
Kansas,1998,20234669,17411241,18081360,15257932,10724189,18459127,4,18459122,6355474,5789241,472020,4153657,3879023,274634,1994578,1801179,121942,1679238,193399,207239,94214,113025,109038,3987,1527934,1456795,71139,529867,521381,8486,998067,935414,62652,994880,932227,62652,3187,120789,113572,7217,1670343,1559966,99589,99589,0,10788
Kansas,1999,20118344,17317586,17559672,14758913,10374735,19014724,85,19014639,6785842,6088255,600731,4212646,3901897,310748,2328703,2093059,146252,1946807,235644,244493,96855,147638,93299,54339,1429856,1370314,59542,576702,568801,7902,853153,801513,51640,850740,799100,51640,2413,137936,116568,21369,1844159,1752616,81545,81545,0,9999
Kansas,2000,22345575,18928970,18431282,15014677,10483189,19846657,424,19846233,6722858,6129386,505325,4241595,3957862,283734,2293832,2074184,155849,1918335,219648,187431,88146,99284,97341,1943,1285951,1257561,28390,562066,549098,12968,723885,708463,15421,719069,703744,15325,4816,156033,136557,19476,1863002,1763835,80266,80266,0,18901
Kansas,2002,21056283,16974632,19277813,15196161,10506974,22021936,540,22021396,7247561,6467078,530717,4550624,4245433,305191,2332573,2109418,170549,1938869,223154,364365,249766,114598,112227,2371,1621702,1572184,49518,798592,787943,10649,823110,784242,38869,820765,781897,38869,2345,182261,144007,38253,2638895,2538335,92961,92961,0,7599
Kansas,2004,23316081,19427814,20463722,16575455,11596108,23027606,1930,23025676,7628980,6840861,682284,4636014,4276290,359724,2776280,2454545,170615,2283930,321735,216687,105835,110852,110027,826,1390931,1350028,40903,593278,585052,8226,797653,764976,32677,797623,764946,32677,30,170567,159706,10861,3135623,3020372,100456,90207,10249,14796
Kansas,2005,24260116,20130771,20627184,16497840,11480555,22995563,311,22995252,7464120,6772593,583885,4616535,4242302,374233,2604290,2395042,232811,2162231,209249,243295,107643,135652,135249,403,1435745,1346019,89727,463877,459158,4720,971868,886861,85007,,,,,279725,263358,16367,3355215,3191345,117816,116939,876,46055
Kansas,2006,25377728,21258571,21527189,17408032,12279803,23777623,11063,23766560,7767048,6985412,677930,4840701,4419844,420857,2689077,2433720,244304,2189416,255356,237271,103707,133564,131848,1716,1469511,1411305,58207,467082,458039,9043,1002429,953266,49163,,,,,279166,264951,14215,3357522,3215821,111760,100367,11394,29941
Kansas,2007,27722542,23891898,22813213,18982568,12978093,24898502,574,24897928,8080808,7217368,767634,5120728,4632344,488385,2738518,2461006,243766,2217240,277512,221562,95806,125756,124018,1738,2229551,1987540,242011,429772,424212,5560,1799779,1563328,236451,,,,,236131,218269,17862,3429496,3320968,101837,88874,12963,6691
Kansas,2008,24889767,20838003,23445470,19393706,13071282,25990942,637,25990304,8263550,7443811,711834,5238051,4766710,471341,2779486,2539358,262929,2276429,240128,246013,107906,138108,137743,364,2364209,2125160,239049,514095,507617,6479,1850114,1617543,232571,,,,,212940,200795,12146,3527683,3428572,87679,75352,12326,11432
Kansas,2009,23223151,18762182,24396074,19935105,12796107,28538115,721,28537394,9308701,7744993,1435846,6000495,4941050,1059445,3036355,2660558,272844,2387714,375797,271851,127862,143989,143384,604,2594241,2452580,141661,522418,513498,8920,2071823,1939082,132741,,,,,213579,195590,17989,3661909,3564309,87377,74604,12774,10223
Kansas,2010,28619256,23385070,24602699,19368513,12395014,28843147,1001,28842146,9287591,7588356,1559118,6037302,4752340,1284962,2957183,2683260,298863,2384397,273923,293106,140117,152989,152756,233,2642637,2483693,158944,514667,502134,12533,2127970,1981559,146412,,,,,309027,271815,37212,3670409,3576276,87113,81066,6047,7021
Kansas,2011,30076939,24646696,24782789,19352546,12406769,27948054,5008,27943046,8815515,7462054,1208518,5540592,4643079,897513,2997620,2687867,303074,2384793,309752,277304,144943,132361,131108,1253,2817425,2608070,209355,600979,591092,9887,2216447,2016978,199469,,,,,306320,259362,46958,3758012,3681992,67467,62063,5404,8553
Kansas,2012,27005336,22533407,24362939,19891010,12912002,27420117,1289,27418828,8699344,7625717,941366,5253178,4569030,684148,3183182,2927517,321696,2605821,255665,262983,132260,130723,129170,1553,2984182,2774981,209201,672620,658962,13659,2311561,2116019,195542,,,,,282525,249623,32902,3597566,3548670,44851,43585,1266,4046
Kansas,2013,28841363,24732815,24327645,20219096,13055067,26702313,1782,26700532,8600617,7506208,960028,5235768,4608432,627336,3106842,2776905,305912,2470993,329937,258007,134381,123626,120870,2755,3020293,2838078,182215,607391,595943,11448,2412902,2242135,170767,,,,,245140,218574,26566,3477248,3442676,30755,29807,948,3817
Kansas,2014,29610106,25398129,24259789,20047812,12721266,27332697,1274,27331423,8788231,7586724,1067303,5444745,4630687,814058,3079758,2828731,307439,2521291,251028,263728,134204,129524,127306,2218,3118914,3002492,116422,681038,670208,10831,2437875,2332284,105591,,,,,277833,257711,20123,3827011,3797093,25309,24101,1208,4609
Kansas,2015,27717356,23565474,24417776,20265894,12769988,27994632,35109,27959523,9183051,7728022,1318871,5666794,4703027,963767,3251234,2899850,324600,2575250,351384,265023,136158,128865,125145,3720,2963851,2859423,104428,365703,356286,9417,2598148,2503137,95011,,,,,301966,275042,26924,4020333,3993108,22553,20909,1644,4672
Kentucky,1977,16436472,12631047,14365499,10560073,8130825,15805655,0,15805655,5318697,4518776,728162,3258237,2829674,428563,1563448,1337726,138369,1199357,225722,497012,71758,425254,351376,73878,822840,758063,64777,286916,274193,12723,535924,483871,52054,532760,481004,51757,3164,158101,60275,97826,1844853,1235152,605320,599958,5362,4381
Kentucky,1978,16837713,12960340,14774040,10896668,8416732,15855103,0,15855103,5163172,4562159,540813,3086874,2825639,261235,1601050,1385495,143752,1241744,215555,475248,60199,415049,351025,64024,920887,807396,113492,352545,340621,11924,568343,466774,101568,566143,464575,101568,2199,90157,61261,28896,1710925,1183380,523549,519783,3766,3995
Kentucky,1979,17180357,13161685,15112681,11094008,8493001,17277051,0,17277051,5599272,4749778,794768,3470079,3025695,444384,1659080,1364160,135775,1228385,294920,470113,54726,415387,359923,55464,843049,795401,47648,361634,341409,20225,481415,453992,27423,480942,453767,27175,473,209110,88953,120157,1729800,1268158,459085,454740,4345,2556
Kentucky,1980,16517019,12634372,14474706,10592060,7793211,17510223,0,17510223,5331309,4651749,626956,3307276,2970962,336314,1571193,1325538,130958,1194580,245655,452841,52604,400237,355249,44987,960986,878847,82139,369810,355879,13931,591176,522968,68209,590958,522968,67990,219,242183,160890,81293,1864829,1394327,468106,463831,4274,2396
Kentucky,1981,16303325,12501288,13909834,10107797,7519749,16770340,0,16770340,5010177,4499826,451633,3078838,2842869,235969,1506429,1322430,133160,1189270,184000,424910,58717,366193,334528,31665,957768,893846,63922,356746,349693,7053,601022,544153,56868,600555,543885,56670,467,302545,202330,100215,1916821,1422986,492552,488487,4065,1283
Kentucky,1982,16215502,12949408,13679526,10413432,7704118,15845006,0,15845006,4673747,4341557,265437,2858798,2726197,132602,1438710,1331372,140265,1191107,107338,376238,66753,309485,283988,25497,996370,924359,72011,327990,317266,10723,668381,607093,61288,668204,606916,61288,177,354025,246756,107269,1814079,1454196,359315,354894,4421,567
Kentucky,1983,16787169,13521544,13862391,10596766,7850251,16237820,0,16237820,5118311,4604667,449181,3256730,2910198,346533,1478570,1402010,147802,1254208,76559,383011,64463,318548,292459,26089,799157,747896,51261,323980,315225,8755,475176,432670,42506,469006,426692,42313,6171,225616,206883,18733,1815536,1487482,326962,322441,4521,1092
Kentucky,1984,17518958,14145165,15005163,11631371,8107955,16853134,0,16853134,5169790,4685301,385341,3155873,2958262,197611,1590852,1447510,158140,1289370,143342,423065,99148,323917,279530,44388,898320,845441,52878,304290,280104,24185,594030,565337,28693,593345,564653,28693,684,293292,251012,42280,1891633,1565254,323434,318848,4585,2945
Kentucky,1985,18848660,15230259,16068367,12449966,8481409,16928728,0,16928728,5314531,4832180,415108,3246069,2982059,264010,1598347,1470550,151193,1319356,127798,470115,67244,402872,379571,23301,1003454,963159,40295,365112,355014,10097,638342,608145,30198,631175,600977,30198,7168,276202,224871,51331,1936462,1625199,309067,304269,4798,2196
Kentucky,1986,20459686,16696950,17039929,13277193,8895957,17747413,0,17747413,5557121,5131306,353047,3464440,3270850,193591,1690431,1552788,165116,1387672,137643,402250,72768,329482,307668,21814,1020687,975249,45438,405520,391556,13964,615167,583693,31474,609648,578174,31474,5519,272418,239802,32616,2042816,1730767,306154,301282,4872,5895
Kentucky,1987,20141020,16788473,16785832,13433285,9422045,18732603,0,18732603,5589608,5142309,358002,3443166,3254304,188862,1730362,1580718,166156,1414562,149644,416080,89297,326783,307288,19495,1132566,1059218,73348,388781,373777,15003,743785,685440,58345,719082,660737,58345,24703,320150,277385,42765,2099591,1791579,297481,292534,4947,10530
Kentucky,1988,20456406,16835067,17338166,13716827,9490728,19154187,0,19154187,6010429,5496222,417014,3725422,3496309,229113,1772104,1610834,196822,1414012,161270,512902,97193,415709,389079,26631,1224176,1120696,103480,406205,390826,15379,817971,729870,88101,779686,691585,88101,38285,324269,294218,30051,2260465,1962917,290497,282471,8026,7050
Kentucky,1989,21603111,18018906,18449807,14865601,9957445,19751884,0,19751884,5927442,5412362,414743,3644041,3461752,182289,1780770,1571497,177499,1393998,209273,502631,100337,402294,379113,23182,1285961,1195908,90053,413207,403481,9725,872754,792426,80328,835290,754962,80328,37464,374322,271436,102886,2411507,2139931,268770,268731,38,2806
Kentucky,1990,21383882,17800771,18025248,14442137,9993886,19782380,0,19782380,6130611,5493510,536487,3624389,3455884,168505,1939234,1590743,177830,1412913,348491,566987,100613,466374,446883,19491,1279435,1186626,92808,398441,389094,9346,880994,797532,83462,853530,770068,83462,27465,171376,148960,22416,2597309,2274767,318753,318753,0,3790
Kentucky,1991,23143823,19003847,19993959,15853984,11173317,21557712,0,21557712,6541523,5928723,495534,4025666,3793930,231735,1962692,1733318,191364,1541954,229374,553165,117266,435899,401474,34425,1347443,1279951,67492,436009,424823,11186,911435,855128,56306,875893,819586,56306,35542,199830,158398,41433,3408800,3045253,353980,353980,0,9568
Kentucky,1992,24105349,19414801,20666038,15975490,11149102,22844829,0,22844829,6778171,6181050,474178,4152710,3921785,230925,2013291,1813868,193423,1620445,199424,612169,122943,489226,445398,43829,1339756,1289523,50233,439455,427394,12060,900301,862129,38173,864702,826529,38173,35600,196668,162249,34419,4064216,3676519,379810,379810,0,7888
Kentucky,1993,24731256,19805382,20989784,16063910,11302590,23161672,0,23161672,6839261,6142114,582622,4257030,3985791,271239,2039189,1766224,178717,1587507,272965,543041,114524,428517,390099,38418,1307276,1239789,67487,477585,469523,8062,829691,770266,59425,794266,734841,59425,35425,222660,170593,52067,4248627,3867611,374656,374656,0,6361
Kentucky,1994,25233612,20314796,21572041,16653225,11812267,23146055,0,23146055,7056012,6334334,581773,4389382,4113348,276034,2048991,1775598,183312,1592286,273393,617639,139906,477733,445387,32346,1394193,1338829,55363,538001,513284,24717,856191,825545,30646,818654,788008,30646,37537,231002,164744,66258,4066083,3707258,351929,351929,0,6896
